Date,Values
2017-02-12,69899.75
2017-02-13,48649.25
2017-02-14,19663.25
2017-02-15,82256.5
2017-02-16,47750.5
2017-02-17,46108.75
2017-02-18,72658.5
2017-02-19,91097.75
2017-02-20,83945.25
2017-02-21,96052.0
2017-02-22,71306.75
2017-02-23,60709.75
2017-02-24,73553.75
2017-02-25,93144.25
2017-02-26,85849.0
2017-02-27,71718.5
2017-02-28,63703.0
2017-03-01,60296.0
2017-03-02,60952.75
2017-03-03,40202.5
2017-03-04,36590.25
2017-03-05,53667.75
2017-03-06,14262.0
2017-03-07,50582.75
2017-03-08,61420.75
2017-03-09,45015.0
2017-03-10,38790.25
2017-03-11,75917.5
2017-03-12,20813.75
2017-03-13,72765.0
2017-03-14,61995.0
2017-03-15,72585.0
2017-03-16,83139.75
2017-03-17,65766.5
2017-03-18,67788.5
2017-03-19,61003.0
2017-03-20,88780.0
2017-03-21,40281.75
2017-03-22,50462.0
2017-03-23,5759.75
2017-03-24,12467.5
2017-03-25,3217.5
2017-03-26,4463.0
2017-03-27,3432.0
2017-03-28,40209.25
2017-03-29,69024.5
2017-03-30,61665.5
2017-03-31,16290.25
2017-04-01,14980.5
2017-04-02,4205.0
2017-04-03,8835.25
2017-04-04,56877.0
2017-04-05,67555.5
2017-04-06,59732.5
2017-04-07,9084.0
2017-04-08,30182.25
2017-04-09,89983.5
2017-04-10,71880.75
2017-04-11,88254.0
2017-04-12,83864.5
2017-04-13,50772.75
2017-04-14,86505.25
2017-04-15,42031.0
2017-04-16,50383.5
2017-04-17,45899.5
2017-04-18,6025.25
2017-04-19,41039.75
2017-04-20,71009.0
2017-04-21,93209.5
2017-04-22,76903.75
2017-04-23,65050.75
2017-04-24,22367.5
2017-04-25,10809.0
2017-04-26,40538.5
2017-04-27,16366.5
2017-04-28,16384.25
2017-04-29,58668.5
2017-04-30,83469.0
2017-05-01,85877.25
2017-05-02,92495.0
2017-05-03,91299.0
2017-05-04,53310.75
2017-05-05,12947.5
2017-05-06,18701.5
2017-05-07,61808.75
2017-05-08,20384.75
2017-05-09,25649.0
2017-05-10,37438.0
2017-05-11,72068.75
2017-05-12,19805.0
2017-05-13,21054.0
2017-05-14,14696.25
2017-05-15,60472.25
2017-05-16,27734.75
2017-05-17,42810.0
2017-05-18,34483.75
2017-05-19,22240.0
2017-05-20,19067.5
2017-05-21,10191.5
2017-05-22,41941.0
2017-05-23,26731.25
2017-05-24,21716.0
2017-05-25,5954.25
2017-05-26,45167.75
2017-05-27,42344.5
2017-05-28,8133.0
2017-05-29,23383.25
2017-05-30,63985.75
2017-05-31,12866.5
2017-06-01,3436.5
2017-06-02,5479.5
2017-06-03,27402.0
2017-06-04,36193.25
2017-06-05,94874.25
2017-06-06,101505.5
2017-06-07,64318.75
2017-06-08,33539.0
2017-06-09,22647.25
2017-06-10,60824.75
2017-06-11,93475.75
2017-06-12,55860.75
