Date,Values
2015-04-26,117831.25
2015-04-26,117831.25
2015-04-27,116806.5
2015-04-27,116806.5
2015-04-28,125537.5
2015-04-28,125537.5
2015-04-29,149524.0
2015-04-29,149524.0
2015-04-30,64240.75
2015-04-30,64240.75
2015-05-01,32342.25
2015-05-01,32342.25
2015-05-02,187458.25
2015-05-02,187458.25
2015-05-03,172313.5
2015-05-03,172313.5
2015-05-04,355272.75
2015-05-04,355272.75
2015-05-05,259048.5
2015-05-05,259048.5
2015-05-06,264513.25
2015-05-06,264513.25
2015-05-07,37388.25
2015-05-07,37388.25
2015-05-08,237342.0
2015-05-08,237342.0
2015-05-09,240479.5
2015-05-09,240479.5
2015-05-10,137913.5
2015-05-10,137913.5
2015-05-11,251837.25
2015-05-11,251837.25
2015-05-12,202877.0
2015-05-12,202877.0
2015-05-13,72136.5
2015-05-13,72136.5
2015-05-14,51934.5
2015-05-14,51934.5
2015-05-15,156868.5
2015-05-15,156868.5
2015-05-16,220352.5
2015-05-16,220352.5
2015-05-17,129047.75
2015-05-17,129047.75
2015-05-18,233109.0
2015-05-18,233109.0
2015-05-19,82522.25
2015-05-19,82522.25
2015-05-20,67080.5
2015-05-20,67080.5
2015-05-21,31278.75
2015-05-21,31278.75
2015-05-22,62002.5
2015-05-22,62002.5
2015-05-23,18131.25
2015-05-23,18131.25
2015-05-24,63300.75
2015-05-24,63300.75
2015-05-25,121745.5
2015-05-25,121745.5
2015-05-26,113729.0
2015-05-26,113729.0
2015-05-27,232526.0
2015-05-27,232526.0
2015-05-28,129572.25
2015-05-28,129572.25
2015-05-29,233138.75
2015-05-29,233138.75
2015-05-30,236140.0
2015-05-30,236140.0
2015-05-31,141256.0
2015-05-31,141256.0
2015-06-01,424788.0
2015-06-01,424788.0
2015-06-02,323231.0
2015-06-02,323231.0
2015-06-03,41775.0
2015-06-03,41775.0
2015-06-04,134855.25
2015-06-04,134855.25
2015-06-05,168864.75
2015-06-05,168864.75
2015-06-06,90963.75
2015-06-06,90963.75
2015-06-07,142078.75
2015-06-07,142078.75
2015-06-08,101304.0
2015-06-08,101304.0
2015-06-09,74324.5
2015-06-09,74324.5
2015-06-10,55090.5
2015-06-10,55090.5
2015-06-11,46994.0
2015-06-11,46994.0
2015-06-12,114343.5
2015-06-12,114343.5
2015-06-13,103283.25
2015-06-13,103283.25
2015-06-14,97091.75
2015-06-14,97091.75
2015-06-15,77089.0
2015-06-15,77089.0
2015-06-16,90243.75
2015-06-16,90243.75
2015-06-17,186895.25
2015-06-17,186895.25
2015-06-18,186404.75
2015-06-18,186404.75
2015-06-19,127453.5
2015-06-19,127453.5
2015-06-20,63819.25
2015-06-20,63819.25
2015-06-21,119582.25
2015-06-21,119582.25
2015-06-22,168245.0
2015-06-22,168245.0
2015-06-23,162552.75
2015-06-23,162552.75
2015-06-24,48914.0
2015-06-24,48914.0
2015-06-25,25408.75
2015-06-25,25408.75
2015-06-26,150722.0
2015-06-26,150722.0
2015-06-27,61313.25
2015-06-27,61313.25
2015-06-28,46859.75
2015-06-28,46859.75
2015-06-29,37789.0
2015-06-29,37789.0
2015-06-30,118749.25
2015-06-30,118749.25
2015-07-01,185107.75
2015-07-01,185107.75
2015-07-02,80498.75
2015-07-02,80498.75
2015-07-03,72082.75
2015-07-03,72082.75
2015-07-04,80317.5
2015-07-04,80317.5
2015-07-05,163693.5
2015-07-05,163693.5
2015-07-06,85404.75
2015-07-06,85404.75
2015-07-07,366535.0
2015-07-07,366535.0
2015-07-08,372870.75
2015-07-08,372870.75
2015-07-09,215243.75
2015-07-09,215243.75
2015-07-10,43630.5
2015-07-10,43630.5
2015-07-11,101833.25
2015-07-11,101833.25
2015-07-12,111312.0
2015-07-12,111312.0
2015-07-13,115347.75
2015-07-13,115347.75
2015-07-14,46167.75
2015-07-14,46167.75
2015-07-15,30693.5
2015-07-15,30693.5
2015-07-16,148407.75
2015-07-16,148407.75
2015-07-17,127152.25
2015-07-17,127152.25
2015-07-18,116474.5
2015-07-18,116474.5
2015-07-19,110661.0
2015-07-19,110661.0
2015-07-20,166761.75
2015-07-20,166761.75
2015-07-21,68519.75
2015-07-21,68519.75
2015-07-22,68933.0
2015-07-22,68933.0
2015-07-23,74287.0
2015-07-23,74287.0
2015-07-24,405351.25
2015-07-24,405351.25
2015-07-25,245750.0
2015-07-25,245750.0
2015-07-26,247722.0
2015-07-26,247722.0
2015-07-27,394006.0
2015-07-27,394006.0
2015-07-28,344947.0
2015-07-28,344947.0
2015-07-29,334285.25
2015-07-29,334285.25
2015-07-30,112514.25
2015-07-30,112514.25
2015-07-31,58927.0
2015-07-31,58927.0
2015-08-01,36617.0
2015-08-01,36617.0
2015-08-02,102528.25
2015-08-02,102528.25
2015-08-03,153487.5
2015-08-03,153487.5
2015-08-04,54508.0
2015-08-04,54508.0
2015-08-05,81220.0
2015-08-05,81220.0
2015-08-06,69198.25
2015-08-06,69198.25
2015-08-07,121174.0
2015-08-07,121174.0
2015-08-08,65743.0
2015-08-08,65743.0
2015-08-09,72776.5
2015-08-09,72776.5
2015-08-10,78365.0
2015-08-10,78365.0
2015-08-11,69161.5
2015-08-11,69161.5
2015-08-12,158313.0
2015-08-12,158313.0
2015-08-13,174742.0
2015-08-13,174742.0
2015-08-14,61800.75
2015-08-14,61800.75
2015-08-15,72583.5
2015-08-15,72583.5
2015-08-16,115278.5
2015-08-16,115278.5
2015-08-17,90762.0
2015-08-17,90762.0
2015-08-18,27790.75
2015-08-18,27790.75
2015-08-19,22609.25
2015-08-19,22609.25
2015-08-20,42197.0
2015-08-20,42197.0
2015-08-21,95013.75
2015-08-21,95013.75
2015-08-22,248168.25
2015-08-22,248168.25
2015-08-23,221302.75
2015-08-23,221302.75
2015-08-24,351305.75
2015-08-24,351305.75
2015-08-25,232381.25
2015-08-25,232381.25
2015-08-26,194794.25
2015-08-26,194794.25
2015-08-27,68404.75
2015-08-27,68404.75
2015-08-28,28552.75
2015-08-28,28552.75
2015-08-29,38570.0
2015-08-29,38570.0
2015-08-30,78775.0
2015-08-30,78775.0
2015-08-31,169191.0
2015-08-31,169191.0
2015-09-01,139936.5
2015-09-01,139936.5
2015-09-02,60937.75
2015-09-02,60937.75
2015-09-03,185877.25
2015-09-03,185877.25
2015-09-04,389602.75
2015-09-04,389602.75
2015-09-05,458040.25
2015-09-05,458040.25
2015-09-06,139803.0
2015-09-06,139803.0
2015-09-07,69665.75
2015-09-07,69665.75
2015-09-08,83773.75
2015-09-08,83773.75
2015-09-09,130173.0
2015-09-09,130173.0
2015-09-10,117658.75
2015-09-10,117658.75
2015-09-11,117242.25
2015-09-11,117242.25
2015-09-12,113834.5
2015-09-12,113834.5
2015-09-13,192470.25
2015-09-13,192470.25
2015-09-14,309350.5
2015-09-14,309350.5
2015-09-15,267351.0
2015-09-15,267351.0
2015-09-16,391476.0
2015-09-16,391476.0
2015-09-17,172997.5
2015-09-17,172997.5
2015-09-18,76718.75
2015-09-18,76718.75
2015-09-19,140167.25
2015-09-19,140167.25
2015-09-20,71340.0
2015-09-20,71340.0
2015-09-21,152469.25
2015-09-21,152469.25
2015-09-22,75820.25
2015-09-22,75820.25
2015-09-23,157344.5
2015-09-23,157344.5
2015-09-24,60488.0
2015-09-24,60488.0
2015-09-25,57646.75
2015-09-25,57646.75
2015-09-26,84852.25
2015-09-26,84852.25
2015-09-27,83345.5
2015-09-27,83345.5
2015-09-28,163113.25
2015-09-28,163113.25
2015-09-29,146542.75
2015-09-29,146542.75
2015-09-30,103322.5
2015-09-30,103322.5
2015-10-01,71689.25
2015-10-01,71689.25
2015-10-02,58469.75
2015-10-02,58469.75
2015-10-03,49201.0
2015-10-03,49201.0
2015-10-04,94152.0
2015-10-04,94152.0
2015-10-05,233524.5
2015-10-05,233524.5
2015-10-06,167183.0
2015-10-06,167183.0
2015-10-07,43872.0
2015-10-07,43872.0
2015-10-08,37421.0
2015-10-08,37421.0
2015-10-09,154841.25
2015-10-09,154841.25
2015-10-10,267702.0
2015-10-10,267702.0
2015-10-11,176056.5
2015-10-11,176056.5
2015-10-12,92499.25
2015-10-12,92499.25
2015-10-13,75796.75
2015-10-13,75796.75
2015-10-14,117760.75
2015-10-14,117760.75
2015-10-15,35579.0
2015-10-15,35579.0
2015-10-16,10383.75
2015-10-16,10383.75
2015-10-17,18536.75
2015-10-17,18536.75
2015-10-18,17571.5
2015-10-18,17571.5
2015-10-19,24324.25
2015-10-19,24324.25
2015-10-20,76030.5
2015-10-20,76030.5
2015-10-21,204215.25
2015-10-21,204215.25
2015-10-22,152957.75
2015-10-22,152957.75
2015-10-23,92099.5
2015-10-23,92099.5
2015-10-24,93321.25
2015-10-24,93321.25
2015-10-25,113701.0
2015-10-25,113701.0
2015-10-26,137088.0
2015-10-26,137088.0
2015-10-27,128440.25
2015-10-27,128440.25
2015-10-28,28269.0
2015-10-28,28269.0
2015-10-29,61640.75
2015-10-29,61640.75
2015-10-30,157230.75
2015-10-30,157230.75
2015-10-31,80399.0
2015-10-31,80399.0
2015-11-01,33729.5
2015-11-01,33729.5
2015-11-02,23876.25
2015-11-02,23876.25
2015-11-03,73628.75
2015-11-03,73628.75
2015-11-04,76045.75
2015-11-04,76045.75
2015-11-05,171464.5
2015-11-05,171464.5
2015-11-06,287437.75
2015-11-06,287437.75
2015-11-07,275020.5
2015-11-07,275020.5
2015-11-08,505473.5
2015-11-08,505473.5
2015-11-09,527157.5
2015-11-09,527157.5
2015-11-10,322908.5
2015-11-10,322908.5
2015-11-11,229355.0
2015-11-11,229355.0
2015-11-12,388542.25
2015-11-12,388542.25
2015-11-13,525075.75
2015-11-13,525075.75
2015-11-14,509004.5
2015-11-14,509004.5
2015-11-15,378139.25
2015-11-15,378139.25
2015-11-16,428771.75
2015-11-16,428771.75
2015-11-17,632262.75
2015-11-17,632262.75
2015-11-18,611417.25
2015-11-18,611417.25
2015-11-19,281717.0
2015-11-19,281717.0
2015-11-20,158621.0
2015-11-20,158621.0
2015-11-21,241014.5
2015-11-21,241014.5
2015-11-22,124040.5
2015-11-22,124040.5
2015-11-23,346650.25
2015-11-23,346650.25
2015-11-24,158258.75
2015-11-24,158258.75
2015-11-25,72568.75
2015-11-25,72568.75
2015-11-26,179343.0
2015-11-26,179343.0
2015-11-27,418329.75
2015-11-27,418329.75
2015-11-28,644023.5
2015-11-28,644023.5
2015-11-29,556539.25
2015-11-29,556539.25
2015-11-30,365596.25
2015-11-30,365596.25
2015-12-01,289012.5
2015-12-01,289012.5
2015-12-02,219089.5
2015-12-02,219089.5
2015-12-03,445323.0
2015-12-03,445323.0
2015-12-04,530753.0
2015-12-04,530753.0
2015-12-05,558232.5
2015-12-05,558232.5
2015-12-06,112432.5
2015-12-06,112432.5
2015-12-07,181074.5
2015-12-07,181074.5
2015-12-08,245593.75
2015-12-08,245593.75
2015-12-09,345120.0
2015-12-09,345120.0
2015-12-10,463058.25
2015-12-10,463058.25
2015-12-11,372762.5
2015-12-11,372762.5
2015-12-12,286228.5
2015-12-12,286228.5
2015-12-13,87813.0
2015-12-13,87813.0
2015-12-14,65506.25
2015-12-14,65506.25
2015-12-15,193459.25
2015-12-15,193459.25
2015-12-16,287142.25
2015-12-16,287142.25
2015-12-17,273944.0
2015-12-17,273944.0
2015-12-18,252706.25
2015-12-18,252706.25
2015-12-19,303692.25
2015-12-19,303692.25
2015-12-20,506234.0
2015-12-20,506234.0
2015-12-21,581799.75
2015-12-21,581799.75
2015-12-22,503958.0
2015-12-22,503958.0
2015-12-23,375098.5
2015-12-23,375098.5
2015-12-24,359646.75
2015-12-24,359646.75
2015-12-25,556411.0
2015-12-25,556411.0
2015-12-26,400234.0
2015-12-26,400234.0
2015-12-27,159962.5
2015-12-27,159962.5
2015-12-28,257706.75
2015-12-28,257706.75
2015-12-29,251939.0
2015-12-29,251939.0
2015-12-30,258919.5
2015-12-30,258919.5
2015-12-31,86528.25
2015-12-31,86528.25
2016-01-01,341620.25
2016-01-01,341620.25
2016-01-02,356507.75
2016-01-02,356507.75
2016-01-03,233462.5
2016-01-03,233462.5
2016-01-04,160886.25
2016-01-04,160886.25
2016-01-05,104122.25
2016-01-05,104122.25
2016-01-06,247711.25
2016-01-06,247711.25
2016-01-07,440490.25
2016-01-07,440490.25
2016-01-08,163748.75
2016-01-08,163748.75
2016-01-09,294443.0
2016-01-09,294443.0
2016-01-10,172182.75
2016-01-10,172182.75
2016-01-11,277630.75
2016-01-11,277630.75
2016-01-12,320110.25
2016-01-12,320110.25
2016-01-13,210985.0
2016-01-13,210985.0
2016-01-14,140966.5
2016-01-14,140966.5
2016-01-15,108512.5
2016-01-15,108512.5
2016-01-16,88703.25
2016-01-16,88703.25
2016-01-17,58690.5
2016-01-17,58690.5
2016-01-18,131615.75
2016-01-18,131615.75
2016-01-19,104564.25
2016-01-19,104564.25
2016-01-20,30331.25
2016-01-20,30331.25
2016-01-21,150193.0
2016-01-21,150193.0
2016-01-22,247503.5
2016-01-22,247503.5
2016-01-23,204481.75
2016-01-23,204481.75
2016-01-24,253673.0
2016-01-24,253673.0
2016-01-25,421768.75
2016-01-25,421768.75
2016-01-26,608016.25
2016-01-26,608016.25
2016-01-27,416045.0
2016-01-27,416045.0
2016-01-28,582146.0
2016-01-28,582146.0
2016-01-29,618684.5
2016-01-29,618684.5
2016-01-30,443345.75
2016-01-30,443345.75
2016-01-31,504298.0
2016-01-31,504298.0
2016-02-01,653291.25
2016-02-01,653291.25
2016-02-02,485201.25
2016-02-02,485201.25
2016-02-03,340832.25
2016-02-03,340832.25
2016-02-04,220825.25
2016-02-04,220825.25
2016-02-05,344605.5
2016-02-05,344605.5
2016-02-06,455016.75
2016-02-06,455016.75
2016-02-07,682469.5
2016-02-07,682469.5
2016-02-08,575170.0
2016-02-08,575170.0
2016-02-09,379021.25
2016-02-09,379021.25
2016-02-10,302371.5
2016-02-10,302371.5
2016-02-11,85501.0
2016-02-11,85501.0
2016-02-12,131809.75
2016-02-12,131809.75
2016-02-13,225743.5
2016-02-13,225743.5
2016-02-14,174019.25
2016-02-14,174019.25
2016-02-15,63667.75
2016-02-15,63667.75
2016-02-16,157294.25
2016-02-16,157294.25
2016-02-17,57410.5
2016-02-17,57410.5
2016-02-18,83383.5
2016-02-18,83383.5
2016-02-19,535350.0
2016-02-19,535350.0
2016-02-20,581942.75
2016-02-20,581942.75
2016-02-21,496595.5
2016-02-21,496595.5
2016-02-22,239066.0
2016-02-22,239066.0
2016-02-23,217500.5
2016-02-23,217500.5
2016-02-24,129905.75
2016-02-24,129905.75
2016-02-25,83341.5
2016-02-25,83341.5
2016-02-26,112073.25
2016-02-26,112073.25
2016-02-27,177703.75
2016-02-27,177703.75
2016-02-28,245315.5
2016-02-28,245315.5
2016-02-29,184072.0
2016-02-29,184072.0
2016-03-01,337946.5
2016-03-01,337946.5
2016-03-02,97876.5
2016-03-02,97876.5
2016-03-03,237401.0
2016-03-03,237401.0
2016-03-04,77219.75
2016-03-04,77219.75
2016-03-05,104469.5
2016-03-05,104469.5
2016-03-06,52878.0
2016-03-06,52878.0
2016-03-07,55098.75
2016-03-07,55098.75
2016-03-08,197477.75
2016-03-08,197477.75
2016-03-09,106896.5
2016-03-09,106896.5
2016-03-10,85351.5
2016-03-10,85351.5
2016-03-11,81123.25
2016-03-11,81123.25
2016-03-12,130389.25
2016-03-12,130389.25
2016-03-13,91215.5
2016-03-13,91215.5
2016-03-14,139956.5
2016-03-14,139956.5
2016-03-15,248274.0
2016-03-15,248274.0
2016-03-16,69682.25
2016-03-16,69682.25
2016-03-17,106601.5
2016-03-17,106601.5
2016-03-18,84271.25
2016-03-18,84271.25
2016-03-19,235849.25
2016-03-19,235849.25
2016-03-20,265770.25
2016-03-20,265770.25
2016-03-21,155450.25
2016-03-21,155450.25
2016-03-22,115957.0
2016-03-22,115957.0
2016-03-23,61611.5
2016-03-23,61611.5
2016-03-24,156888.0
2016-03-24,156888.0
2016-03-25,190213.75
2016-03-25,190213.75
2016-03-26,332887.0
2016-03-26,332887.0
2016-03-27,434391.5
2016-03-27,434391.5
2016-03-28,384218.5
2016-03-28,384218.5
2016-03-29,265739.25
2016-03-29,265739.25
2016-03-30,96523.25
2016-03-30,96523.25
2016-03-31,88797.5
2016-03-31,88797.5
2016-04-01,152470.75
2016-04-01,152470.75
2016-04-02,90055.0
2016-04-02,90055.0
2016-04-03,109277.0
2016-04-03,109277.0
2016-04-04,106046.75
2016-04-04,106046.75
2016-04-05,349582.75
2016-04-05,349582.75
2016-04-06,312922.25
2016-04-06,312922.25
2016-04-07,90483.0
2016-04-07,90483.0
2016-04-08,48373.0
2016-04-08,48373.0
2016-04-09,118200.25
2016-04-09,118200.25
2016-04-10,181478.75
2016-04-10,181478.75
2016-04-11,73035.0
2016-04-11,73035.0
2016-04-12,43180.0
2016-04-12,43180.0
2016-04-13,51601.25
2016-04-13,51601.25
2016-04-14,202050.5
2016-04-14,202050.5
2016-04-15,294114.0
2016-04-15,294114.0
2016-04-16,154027.0
2016-04-16,154027.0
2016-04-17,196635.25
2016-04-17,196635.25
2016-04-18,344897.5
2016-04-18,344897.5
2016-04-19,176335.75
2016-04-19,176335.75
2016-04-20,82554.75
2016-04-20,82554.75
2016-04-21,128681.75
2016-04-21,128681.75
2016-04-22,160853.75
2016-04-22,160853.75
2016-04-23,162649.75
2016-04-23,162649.75
2016-04-24,223380.5
2016-04-24,223380.5
2016-04-25,257021.0
2016-04-25,257021.0
2016-04-26,353589.5
2016-04-26,353589.5
2016-04-27,175709.0
2016-04-27,175709.0
2016-04-28,242445.75
2016-04-28,242445.75
2016-04-29,117954.25
2016-04-29,117954.25
2016-04-30,189391.25
2016-04-30,189391.25
2016-05-01,58045.75
2016-05-01,58045.75
2016-05-02,181848.75
2016-05-02,181848.75
2016-05-03,85465.5
2016-05-03,85465.5
2016-05-04,116279.25
2016-05-04,116279.25
2016-05-05,208298.5
2016-05-05,208298.5
2016-05-06,262491.25
2016-05-06,262491.25
2016-05-07,344521.5
2016-05-07,344521.5
2016-05-08,314632.75
2016-05-08,314632.75
2016-05-09,220305.25
2016-05-09,220305.25
2016-05-10,240473.5
2016-05-10,240473.5
2016-05-11,292183.25
2016-05-11,292183.25
2016-05-12,181450.75
2016-05-12,181450.75
2016-05-13,328700.5
2016-05-13,328700.5
2016-05-14,341448.5
2016-05-14,341448.5
2016-05-15,236067.5
2016-05-15,236067.5
2016-05-16,181207.75
2016-05-16,181207.75
2016-05-17,75549.5
2016-05-17,75549.5
2016-05-18,52632.5
2016-05-18,52632.5
2016-05-19,154591.25
2016-05-19,154591.25
2016-05-20,94387.75
2016-05-20,94387.75
2016-05-21,203846.75
2016-05-21,203846.75
2016-05-22,142368.25
2016-05-22,142368.25
2016-05-23,166278.0
2016-05-23,166278.0
2016-05-24,27372.75
2016-05-24,27372.75
2016-05-25,16823.75
2016-05-25,16823.75
2016-05-26,31468.0
2016-05-26,31468.0
2016-05-27,60362.5
2016-05-27,60362.5
2016-05-28,123694.75
2016-05-28,123694.75
2016-05-29,194424.75
2016-05-29,194424.75
2016-05-30,81006.5
2016-05-30,81006.5
2016-05-31,122098.5
2016-05-31,122098.5
2016-06-01,66561.75
2016-06-01,66561.75
2016-06-02,84538.0
2016-06-02,84538.0
2016-06-03,47918.25
2016-06-03,47918.25
2016-06-04,38721.0
2016-06-04,38721.0
2016-06-05,60352.75
2016-06-05,60352.75
2016-06-06,46855.25
2016-06-06,46855.25
2016-06-07,120507.25
2016-06-07,120507.25
2016-06-08,78251.25
2016-06-08,78251.25
2016-06-09,126094.5
2016-06-09,126094.5
2016-06-10,34276.25
2016-06-10,34276.25
2016-06-11,63345.0
2016-06-11,63345.0
2016-06-12,77039.0
2016-06-12,77039.0
2016-06-13,57016.5
2016-06-13,57016.5
2016-06-14,51433.0
2016-06-14,51433.0
2016-06-15,33995.0
2016-06-15,33995.0
2016-06-16,142427.0
2016-06-16,142427.0
2016-06-17,129828.0
2016-06-17,129828.0
2016-06-18,74136.75
2016-06-18,74136.75
2016-06-19,164831.0
2016-06-19,164831.0
2016-06-20,105394.0
2016-06-20,105394.0
2016-06-21,43811.25
2016-06-21,43811.25
2016-06-22,118786.25
2016-06-22,118786.25
2016-06-23,96114.25
2016-06-23,96114.25
2016-06-24,111968.25
2016-06-24,111968.25
2016-06-25,158147.25
2016-06-25,158147.25
2016-06-26,144637.25
2016-06-26,144637.25
2016-06-27,56530.75
2016-06-27,56530.75
2016-06-28,208022.75
2016-06-28,208022.75
2016-06-29,125623.5
2016-06-29,125623.5
2016-06-30,200987.25
2016-06-30,200987.25
2016-07-01,219409.75
2016-07-01,219409.75
2016-07-02,159069.75
2016-07-02,159069.75
2016-07-03,49478.25
2016-07-03,49478.25
2016-07-04,258876.25
2016-07-04,258876.25
2016-07-05,398791.5
2016-07-05,398791.5
